text,label
Dagda tutunamayan orospu cocuklari ailesine kavusuyor neden oy ugruna. Sehide kelle fiyen gotoslar son kozlarini oyjuyor,1
demek ki ikinci kadınlara gül yağdırmak diye psikolojik bir rahatlaması var bu adamların. abartılı bir sevgi gösterisi. aklının kimde olduğu hiç belli değil aman aman.,0
Bu amına kodugumun donas kuryeleri sanki babaların hayrına dürüm getiriyor,1
"robin hood ismi, ortaçağ'da papazların giydiği kapşonlu kıyafetleri kullanarak gece soygunculuk yapan hırsızlardan gelir. ""rob in hood""",0
"osmanlı’da da genç yaşta ölen kadınların mezar taşları duvak şeklinde yapılmakta, hatta bu mezarların ayak taşına da kırılmış bir gül goncası işlenmekteydi.",0
Ezanlar okunmaya basladigin da tüm Yunan tohumları kuduracak,1
"bu soruya toplumsal baskıyı hiçe sayan ve kedi besleyen birisi kedi diyecektir. hemen küfür etme, kendinle bi yüzleş önce. sen insansın, ama onun öncesinde hayvansın. tanımadığın bir bebek senin için bir şey ifade etmiyor. yani aslında bebek tercih etmenin nedeni sen değilsin; toplumun üzerinde oluşturduğu bebek değerlidir algısı. ",0
"""""seray kaya, 4 şubat 1991 yılında istanbul'da doğmuştur. lise eğitiminden sonra sadri alışık kültür merkezi'nde oyunculuk eğitimi almıştır. ilk kez 2012 yılında yayınlanan huzur sokağı adlı dizide rol almıştır. ",0
elde edemediği her şeye bok atan insanlar   sizin tam olarak derdiniz ne amına koduğumun boşboğazları,1
o değilde hava kuvvetleri bu işi bırakmadığı sürece onları kim durduracak? eğer bu gerçek bir darbe girişimi ise acaba 3-5 güne yayılmış bir organizasyon olabilir mi?,0
Harry Kewell gibi bir adamın şampiyonluk görmediği yerde iki şampiyonluk gördün allah belanı versin senin.,1
chp bile darbe diyor bizim embesiller hala tiyatroda ısrarcı.,1
Amk Yunanlıları dediğin kişinin atası yunanlarıları ülkeden kovmuş Ermeni dölü seni ülkeyi kurtarmaya önderlik eden birisine hakaret ediyorsun normal birine degil,1
twittera girince aninda homofobik musluman cishet turkleri gormek istemiorum aminakoyayim ben buraya icimi dokeyim diye geliorum sinirle cikiorum hepinizin cidden gotune roket firlatayim orospucocuklari,1
"abi ben doktoramı oxford’da yaptım, odtü mezunuyum., hala yurtdışında yaşıyorum. böyle bir ingilizcem yok yani. bu yetenektir.",0
Türk Psikologlar Derneği Merkez YK Üyesi Klinik Psikolog Nergiz Eke saat 18:00 da Özgürüz Radyo’da psikoloji açıköğretime neden uygun değildir sorusuna gerekçelerle cevap veriyor olacak.,0
tesekkur ederim allahim mandalinalari dilimledigin icin,0
Amına koduğumun kahbesi kadınsan kadınlığını bil kadınım diye sen bağıracan ondan sonra sen bir kadına böyle konuşamazsın o amını sikerler sinilendim amk,1
çok da güzel bir rum tatlısıdır aynı zamanda. bildiğimiz böreğin sütlü bir tatlı haline getirilmişdir ki çok da lezzetlidir.,0
"The Last Dance’in final bölümünde kulaklık sahnesiyle viral olmuştu. MJ’in o anda dinlediği şarkının sahibi olan Kenny Lattimore, şarkının Jordan’a gidiş hikâyesini ve çok daha fazlasını anlattı.",0
bir kere o binanin bahcesinde ali mufit gurtuna'nin secim otobusune de binmistim. ne alaka niye gelmisti oraya hic hatirlamiyorum.,0
Kralın yanına kraliçe olmak varken pezevengin yanına orosbu oldun ama üzülme sende hak ettiğin yeri buldun.,1
Translar ilgimi çekmiyor demek transfobidir bu arada NET. Arzularımızı da sorgulamak zorundayız. Arzularımızdaki transfobiyi de bulup yok etmek zorundayız. Bu kadar.,0
shuffle a rağmen listede arka arkaya duran mfö parçalarını yine arka arkaya çalması ve insanda kafa atma hissi uyandırması.arka arkaya en damar mfö şarkılarını kim çalar be insanlığa sığmaz peh!,0
kaçırdım izlemedim geçmişte de bilenler yeşillendirirse sevinirim hilmi ile behlülün (barbara manken olan) sevgilisi arasında ne oldu? sabah izledim kahvaltıda iyi geldi meraklandım rezilinq,0
"evlenen erkek sorumluluk alabilecek maddi ve manevi güçte demektir. bir kadını sevme, benimseme, bağlanma, bağlılığı sürdürme kafasında olması o erkeği çekici yapar. yoksa imzalı şekilde sevişiyor olması değil.",0
"yani kısacası düşüncenizin her detayına göre ayrı sınıflandırılabileceğiniz mevcut düzende, kendinizi tam tanımadan başkalarına anlamlar yüklemeyi bırakın.",0
ankara sogutozunde oturan bir arkadasimin dedigine gore 5 dakika once alcalan skorski ye isaret fisegi atildi ve ankara üzerindeki o buyuk ses sona erdi.,0
içki sigara cola gibi zararlı alışkanlıklardan uzak yaşamak. düzenli abdest almak temizliğe dikkat etmek virüs ortaya çıkmadan önce elini defalarca yıkayan insanlardık zaten. bitli gezmek marjinallik değildir insan gibi yıkanın. sadece kapalı alanlarda maske takıp açık havada doğrudan temiz hava alın kendi sağlığınız için.,0
Bugün canım erkeğim bana soya sütünün zararlı olduğunu öğretti artık muzlu soya sütü değil fındık ya da badem sütü içeceğim off her gün yeni bir şey öğretiyor bana çookkkkkk sewwiyorum kendisini özellikle bana bir şey öğrettiğinde daha çok seviyorum soyboy diye bir şey de öğretti,0
canımı yakmaktan zevk mi alıyosun amına koduğumun pezevengi,1
Geçecek koduğumun ağrısı az daha dayan be kızım sende çıt kırıldım mısın bilmem.!!,1
ios; başkasına ait müstakil ev gibidir. evde her şey vardır ama ya kullanamazsın ya da kullanmak için yasaklarla (apple'ın yasakları) kısıtlanırsın.,0
kanji yazarken cizgilerin inceden kalinlasmasini tam anlamiyla becerememek. normal kalemle yazarken cok sorun degil ama fude kalem ile yazarken sikinti buyuk.*,0
"sürekli olarak kayinvalide, görümce muhabbeti yapip çocugunun ne kadar da ultra zeki oldugunu donup dolasip anlatan ev hanimi zihniyetli çalışan kadınlardan nefret ediyorum.",0
neden sadece islama saldiriyonuz.s.s' turkiyede islam yasandigi icin olabilir kodugumun beyinsizi,1
"başlık sol frame'de çıkınca şu minvalde bir şey yazayım dedim, sonra baktım zaten yazmışım.",0
o komşu ben oluyorum ama yaşlı değilim. özellikle yalnız yaşayan insanlar için o televizyon sesi bir arkadaştır. anlayamazsınız.,0
"ULAN zırva kes sesini seni biliriz 1999 depreminden ""7.4 yetmedi mi"" naralarını yahudi dölü",1
Ayrıca senin konuşma aksanınında Rum olduğunu biliyoruz. Türkçe'ye dilin bile dönmüyor Rum artığı...,1
nolursunuz birisi şunları siksin kendine getirsin nolur ben daha fazla dayanamıyom bu cringe dozuna güzel bir şeymiş gibi yazmış bir de amına koyduğumun aptal,1
"Şu amına koduğumun hayatında bi az içmesini öğrenmedik , bi de az sevmesini ..",1
senin ben amina koyim sana guvenmistim orospu cocugu,1
"Timeline da beyinsiz amk salak kızları maç yorumu falan yapıyor,bu zamana kadar top top tweetler atmış erkeklerde kanka senlik bir şey yok sen git kızlarla voleybol oyna amk",1
olan pokemonlara oldu. geldikleri gibi şoka girdi zavallılar. yaa pikaçu kardeş çok rahat konuşuyordun. burası ortadoğu adamın aklını alırlar.,0
Kendin bile profiline bile anti arap devşirmeleri yazmışsın amcık ağızlı..o adam arap değil mi? irlanda dan atıp tutuyorsun..götoğlanı siktir git şimdi..,1
BUNU HEM CİNSİM OLAN ORUL ORUL ORUSPU ÇOCUKLARINA SÖYLÜYORUM SEVMEYİ BİLMİYORSAN SEVMİCEKSİN. KİMSE SENİN KÖLEN DEĞİL OTUR DİYİNCE OTURACAK KALK DİYİNCE KALKACAK   KARŞI TARAF SENİ İSTEMİYORSA BİTMİŞTİR KODUĞUMUN OĞLU,1
"az önce mail adresimde bu cihazda indirim olduğunu duyuran bir mail gördüm. içimde bazılarının ""elde ne kadar akıllı telefon varsa insanlara kullandıralım hem para gelsin hem akıllı telefon kullanımı devam etsin de uzaktan yönetebilelim"" kafasında oldukları hissi uyandı.",0
Kazak rakibimi 24-4 yendim. Finale yükseldim. Rakibim Rusya,0
"Olaylara iyi tarafından bakıyorum, gebersin beyinsiz pezevenkler amk.",1
Taç çizgisinin dibinden sürekli yüksek orta yaparak sonuca gitmenin neredeyse imkansız olduğunu 2020 yılında hala anlamamak.,0
"bu kadar umurundaydı niye ayrıldın? madem bu kadar önemsizmişsin onun için, niye arkasından çırpınıyon? bi karar ver da??",0
yine büyük bir oyun içindeyiz yine büyük bir oyuna alet olduk yine kendi kendimizi öldürdük. yazık sadece çok yazık.,0
Bazıları ya vitaminsiz ya da beyinsiz amk!!!,1
"Kendimi de dahil ederek söyleyeyim, Bremen-Heidenheim maçına 90 dakika tahammül edebilenleri bütün samimiyetim ile tebrik ediyorum.",0
az önce bahsi geçen videoyu izledim şoktayım her zaman söylüyorum ve söylemeye devam edeceğim ne bu amına koduğumun araplarından insanlığın çektiği ya sakin falan olamıyorum elim ayağım titriyor.,1
"ozellikle kyoto'nun listeden cikartilmasi icin donemin sava$ bakani, bizzat kendisi ugrasarak ba$kani ikna etmistir. sebebi, kyoto'nun kulturel mirasini yoketmemek.",0
Siktir. Barışı patlatmak için mi yapılıyo bu yüzleşme aq bu ne ya,1
günaydın küresel ısınma savaş falan dünyadaki tüm sorunların sebebi aşırı kalabalık olmamız. onun sebebi de herkesin yaşlanınca yalnız kalmamak için çocuk yapması. yani huzurevlerine yaşlıların birbirine yürüyebileceği gece kulüpleri yaparsak dünyanın tüm sorunları çözülebilir,0
"şiddetin çeşidi olur da özeli nasıl oluyor anlamadım amk ne beyinsiz insanlar var ya, tansiyonum çıkacak şimdi",1
"mesele söylediklerinin düşünceden ibaret olmaması, birkaç fiili ifade etmesidir. sadece düşünce problemi olsaydı özre bile gerek yoktu ama ağzından çıkanlar düşünce değil fiilleri ifade etmiştir, esra elönü de bu fiillere destek verdiğini ifade eden kelimeler söylemiştir.",0
Matematiksel olarak hala şampiyonluk şansımız var... Nasıl diye sorma FAVla geç...,0
ahkam kesemeyeceğim kadar beynimi yakan müthiş dizi.,0
hele bi siktir uza amk. kiz kac hafta öncesinden uzaklastirdi yasini kendinden mal misin tirrek,1
Yil 2010 genclik atesiyle bi kariya senin icin ölürüm lan demistim öl demisti vicdansiz kahpe hala ölmedim amk karisi seni de gömecem,1
evet evet taymdaki bütün kızlar sana aşık devam et orospu çocu,1
oyunda arkadaşın kafasının içine girdim sadece çene ve diş yok her yerde beyinsiz amk,1
"çalışmamaktır. son yazımdaki work & travel'a kadar hiçbir yerde çalışmadım. bu da beni dımdızlak bir mezun yapar, yaptı.",0
benim de aralarinda bulunduğum güruh. akli basinda bir yastayken okul okumak cok daha keyifli olacak buna inaniyorum.,0
Muhabbeti kestiklerimden pişman değilim aklım hala tahammül ettiklerimde.,0
"Adayların katıldığı tartışma programının demokrasi kültürü açısından gelenek haline gelmesini çok isterim. Ama formatı, süreleri, soruları ve moderatörü politikacılar belirleyecekse, yanlış bir gelenek haline gelir. Bunun da kimseye faydası olmaz.",0
"birey olmak, evlenmeden önce kendi düzenini kurmuş olmak, yetişkin hayatı yaşamak vs vs birçok bireysel halledilecek konu var. bunları halletmeden bu işe girince sonuç hüsran.",0
Her şerde bir hayır vardır. Böylece kendine sanatçı diyen tayfanın % 90'ının ne kadar omurgasız olduğunu öğrenmiş olduk,1
"kabin önünde beklemenin ne gibi bir sıkıntısı olabilir ki? iyice cinselliğin afrika’sı modundayız. insanlar eşleriyle, erkek arkadaşlarıyla falan kıyafet bakmaya gidebilir.4 tarafı kapalı kabine girer üstünü dener ve kabinden çıkar. gören de kız basket takımının soyunma odasına girdi zanneder. ayrıca düşünsenize şimdi ben amerika’ya gidip pride’da öpüşen 2 gay i burada öpüşemezsiniz diye uyaracağım :) başıma gelecekleri düşünemiyorum. türkiye bir arap ülkesi değildir arkadaşlar. modern ve kadın erkek eşitliği olan bir ülkedir. bu araplara da çok yüz verdik gelip ülkemizde ahkam kesiyorlar. boşuna dememişler arap’a yağı bol vermişler. gerisini siz anladınız.",0
"çoluğuyla, çocuğuyla sokaklara dökülen halk için endişeliyim, 70 sivil hayatını kaybetti şu ana kadar. *",0
"mutlaka gerçekleşmesi gerek. tutuklanmalı, tutuklu yargılanmalı ve gereken hapis cezası muhakkak infaz edilmeli. mutlaka.",0
anneden uzun olabilmek. (en azından ondan kısa birileri olabilirmiş düşüncesi),0
Şu amına koyduğumun orospu çocuğu teröristlerini bari şehitlerimizin olduğu gün paylaşmayın hiç mi utanmanız yok,1
"fenerli, galatasaraylı fark etmiyor. koyu taraftarın büyük çoğunluğu beyinsiz amk",1
Seven sever sevmeyen siktir olup gider bende arkasından helva kavurmuş olurum maksat ağzımiz tatlansin Sırıtan suratSevinç gözyaşı döken yüz,1
"ekrem imamoğlu'unu cidden severim. beylikdüzü'nü çok güzel bir hale getirdi. ama asıl sorun şu ki sayın imamoğlu, muharrem ince kadar oy alamaz. yani kılıçdaroğlu, sırf muharrem ince'yi harcamak adına, daha az oy alma ihtimali çok yüksek olan bir kişiyi aday gösteriyor.",0
"değer gördüğün kadar değer verip sevildigin kadar sev.değerinde , sevgininde fazlasi zarar.",0
özelden arayıp anama bacima sövüyorsun ya seni bi bulayım anani damını yolunu sikicem kızım senin amina koduğumun kaşarı seni,1
"purdue üniversitesi mühendisleri, droneları hoparlör ve dört mikrofondan oluşan bir sistemle donatarak yaptıkları çalışmalarda, droneların sesi algılayarak hareket edebilmesini sağladı. böylece kendi yol bulabilen dronelar için yeni bir adım atıldı. ",0
"1 kişi üzerinden bütün ankaralıya saydırmaya yeltenirsen olacağı budur. hem tüm genellemeler yanlıştır deyip hümanizm kasmaya çalışıyorsun hem de insanların bazen boşluğuna denk gelebileceğini, bazen yanlış anlayabileceğini, hadi kötü niyetli diyelim, 1 kişinin 6 milyon kişi olmadığını anlamak istemiyorsun.",0
Neyi anlatamadım amına koyim ekrana rastgele basıp iddaa oynamış anlatamadın diyor ya,1
"ekranın içine girip boynuna sarılmak istediğim insan. bırakma başkanım, yedirme hakkını, hakkımızı...",0
"evlensen de evlenmesen de o aşk bir şekilde çekip gidecek. aşkın doğası budur, çok şiddetli çok vurucu ama nihayetinde mutlaka geçicidir, gider. ardında seni bırakır, onun varlığında ne hale geldiysen o hale aşk gelmeden önce müsait olmuşsun demektir. aşk gelinceye kadar -ki gelmeyebilir de, bilinmez- ne olduğun ne(re)ye vardığın önemli. aşkın gidici/geçici olması değil.",0
yine ayni sekilde bir soruyu 2+2 x 2 seklinde yazarsaniz bir cok insan islem sirasinda yanilacaktir.,0
Tek anlastigimiz fc Nbfc olmasina ragmen yalaka oluyoruz .d kodugumun salaklari,1
sıra arkadaşımdı. ayrıca çok güzel etamin işi yapardı. ud çalardı. sonra bahçeye çıkıp galatasaray diye zıplaşırdık. sonra birlikte karınca da yedik... çok çalışkandı. hep sınavlarda yardım ederdi.,0
belinizi göstermek istiyorsanız bakın diyip atın amk xodbsobsos ne bu kasılmalar ya ne yani yok bol geldi yok ebem sikti aynen gel ben sikiyim bakalım belin kalıyo mu orospu seni,1
Ordu gibiyim artık gülmeyi Fidangörde bıraktım coşkuyu Boztepe'de...Öyle bişey bulmuş ki her şehire uyuyo siktiğimin beyinsizi. Mal amkdum.,1
"geleneksele uyarak seriye dönüşen filmlerde devam filmlerinin hep kötü olacağını akla getiren film. ama bi terslik var ki o da ilkinin zaten kötü olması,ikincisini düşünmek bile istemiyorum.",0
türkiye'de döneminin en iyi forveti olduğunu her geçen sene biraz daha ispatlıyor. ayrıca bence eleştirilere de kulak verip kendini o noktalarda da geliştirmeye çalışıyor. mesela senelerdir hareketsiz kalıyor diye eleştirenler hırvatistan ve porto maçında rakip defansı dağıtan cenk diye konuşur oldu. adamsın cenk aynen devam,0
Mabel Matiz’den kendileri soru yapıp sonra kendileri söverek R yaptılar he adam hiçbir şey yapmadan düz oturduğu yerden devlet katında ammmmına koduğumun ibinesi tavrı görmüş oldu,1
yaklaşık 15 dk önce yeşilyurt'ta bi patlama oldu. jetler vızır vızır. taşınalı bir ay oldu. çok pişmanım.,0
muhtemelen darbeden sadece üst düzey komutanların haberi vardı. kalkan helikopterdekiler emir komuta zincirine uymaktan başka bir şey yapmadılar.,0
"Gezi Parkı ile ilgili davada herkese beraat çıkması çok sevindirici ve yargıya olan güvenin tazelendiği bir karar oldu. İstanbul'da yaşayan herkes adına bu şehrin tarihini, kültürünü, yeşilini, doğasını savunan herkese selam olsun.",0
yaşlandığınızı nasıl anlarsınız testi; üniversite giriş sınavına hala öss diyorsanız tebrikler yaşlanmışsınız,0
yemin ediyorum 147 kişi takip ediyorsam bunların 100 tanesi net beyinsiz amk,1
"dünyanın en büyük şirketlerinden biri olan unilever hakkında biraz bilgilenmek, piyasada birbirinin rakibi diye pazarlanan birçok şirketin aslında tek elden yönetildiğini bilmek iyi olur. ",0
